transaction_id,order_id,integration_type,status,error_code,processing_time_ms,retry_count,transaction_date
TXN12656,SO30534,EDI_856,SUCCESS,,766,0,2024-11-01 11:12:48
TXN12657,SO31952,API_INVOICE,SUCCESS,,5275,0,2024-11-01 11:12:51
TXN12658,SO37406,EDI_850,SUCCESS,,5652,0,2024-11-01 11:12:54
TXN12659,SO34642,API_ORDER,SUCCESS,,4990,0,2024-11-01 11:12:57
TXN12660,SO30813,API_ORDER,SUCCESS,,5832,0,2024-11-01 11:13:00
TXN12661,SO33301,API_ORDER,FAILED,ERR_TIMEOUT,4146,3,2024-11-01 11:13:03
TXN12662,SO32628,API_INVOICE,PENDING,,2310,5,2024-11-01 11:13:06
TXN12663,SO36870,API_ORDER,SUCCESS,,5032,0,2024-11-01 11:13:09
TXN12664,SO32316,API_INVOICE,SUCCESS,,5273,0,2024-11-01 11:13:12
TXN12665,SO35575,API_INVOICE,SUCCESS,,1958,0,2024-11-01 11:13:15
TXN12666,SO38662,API_ORDER,SUCCESS,,794,0,2024-11-01 11:13:18
TXN12667,SO34756,EDI_850,SUCCESS,,5957,0,2024-11-01 11:13:21
TXN12668,SO32270,API_ORDER,SUCCESS,,3802,0,2024-11-01 11:13:24
TXN12669,SO38038,API_INVOICE,SUCCESS,,1309,0,2024-11-01 11:13:27
TXN12670,SO32074,EDI_856,PENDING,,3571,3,2024-11-01 11:13:30
TXN12671,SO31820,EDI_856,PENDING,,2571,5,2024-11-01 11:13:33
TXN12672,SO38512,API_INVOICE,SUCCESS,,2613,0,2024-11-01 11:13:36
TXN12673,SO32134,EDI_850,SUCCESS,,1133,0,2024-11-01 11:13:39
TXN12674,SO34126,API_ORDER,SUCCESS,,2239,0,2024-11-01 11:13:42
TXN12675,SO33732,API_ORDER,SUCCESS,,4540,0,2024-11-01 11:13:45
TXN12676,SO38789,EDI_856,FAILED,ERR_TIMEOUT,5152,0,2024-11-01 11:13:48
TXN12677,SO35013,EDI_856,SUCCESS,,2360,0,2024-11-01 11:13:51
TXN12678,SO37418,API_INVOICE,SUCCESS,,3448,0,2024-11-01 11:13:54
TXN12679,SO37627,API_INVOICE,SUCCESS,,835,0,2024-11-01 11:13:57
TXN12680,SO39563,EDI_850,PENDING,,2882,3,2024-11-01 11:14:00
TXN12681,SO38101,API_INVOICE,SUCCESS,,4480,0,2024-11-01 11:14:03
TXN12682,SO35613,EDI_850,SUCCESS,,4310,0,2024-11-01 11:14:06
TXN12683,SO34005,EDI_856,SUCCESS,,626,0,2024-11-01 11:14:09
TXN12684,SO35051,API_ORDER,SUCCESS,,2525,0,2024-11-01 11:14:12
TXN12685,SO33362,EDI_850,SUCCESS,,1992,0,2024-11-01 11:14:15
TXN12686,SO35428,EDI_856,FAILED,,1466,5,2024-11-01 11:14:18
TXN12687,SO34362,API_INVOICE,SUCCESS,,2952,0,2024-11-01 11:14:21
TXN12688,SO35581,EDI_850,PENDING,,1456,2,2024-11-01 11:14:24
TXN12689,SO31763,API_INVOICE,SUCCESS,,1727,0,2024-11-01 11:14:27
TXN12690,SO34655,EDI_856,PENDING,,1631,3,2024-11-01 11:14:30
TXN12691,SO34617,API_INVOICE,SUCCESS,,3341,0,2024-11-01 11:14:33
TXN12692,SO37776,EDI_856,SUCCESS,,1370,0,2024-11-01 11:14:36
TXN12693,SO32063,API_ORDER,SUCCESS,,5505,0,2024-11-01 11:14:39
TXN12694,SO33263,API_ORDER,SUCCESS,,5488,0,2024-11-01 11:14:42
TXN12695,SO32539,EDI_856,SUCCESS,,3056,0,2024-11-01 11:14:45
TXN12696,SO34492,API_INVOICE,SUCCESS,,1014,0,2024-11-01 11:14:48
TXN12697,SO31888,API_ORDER,SUCCESS,,4944,0,2024-11-01 11:14:51
TXN12698,SO37525,EDI_850,SUCCESS,,3121,0,2024-11-01 11:14:54
TXN12699,SO33796,EDI_856,SUCCESS,,2544,0,2024-11-01 11:14:57
TXN12700,SO36013,API_ORDER,SUCCESS,,4061,0,2024-11-01 11:15:00
TXN12701,SO34524,API_INVOICE,SUCCESS,,4148,0,2024-11-01 11:15:03
TXN12702,SO32294,API_INVOICE,PENDING,,2023,1,2024-11-01 11:15:06
TXN12703,SO37328,API_INVOICE,SUCCESS,,771,0,2024-11-01 11:15:09
TXN12704,SO34469,EDI_850,SUCCESS,,4563,0,2024-11-01 11:15:12
TXN12705,SO38928,API_ORDER,SUCCESS,,1342,0,2024-11-01 11:15:15
TXN12706,SO35567,EDI_856,FAILED,ERR_MISSING_FIELD,1206,3,2024-11-01 11:15:18
TXN12707,SO33044,EDI_856,SUCCESS,,1016,0,2024-11-01 11:15:21
TXN12708,SO31396,EDI_850,FAILED,ERR_INVALID_VALUE,2700,4,2024-11-01 11:15:24
TXN12709,SO30742,API_INVOICE,SUCCESS,,2014,0,2024-11-01 11:15:27
TXN12710,SO35366,API_INVOICE,SUCCESS,,4450,0,2024-11-01 11:15:30
TXN12711,SO35172,EDI_850,SUCCESS,,857,0,2024-11-01 11:15:33
TXN12712,SO35498,EDI_850,SUCCESS,,737,0,2024-11-01 11:15:36
TXN12713,SO39174,EDI_856,SUCCESS,,5503,0,2024-11-01 11:15:39
TXN12714,SO38607,API_INVOICE,SUCCESS,,3450,0,2024-11-01 11:15:42
TXN12715,SO37922,API_INVOICE,SUCCESS,,5041,0,2024-11-01 11:15:45
TXN12716,SO35552,EDI_850,SUCCESS,,3728,0,2024-11-01 11:15:48
TXN12717,SO34418,API_INVOICE,SUCCESS,,2328,0,2024-11-01 11:15:51
TXN12718,SO31003,EDI_856,FAILED,,740,5,2024-11-01 11:15:54
TXN12719,SO34928,API_ORDER,FAILED,ERR_MISSING_FIELD,3534,0,2024-11-01 11:15:57
TXN12720,SO39896,API_INVOICE,SUCCESS,,4737,0,2024-11-01 11:16:00
TXN12721,SO30367,API_ORDER,SUCCESS,,2782,0,2024-11-01 11:16:03
TXN12722,SO30046,EDI_850,SUCCESS,,1454,0,2024-11-01 11:16:06
TXN12723,SO31802,API_ORDER,SUCCESS,,4249,0,2024-11-01 11:16:09
TXN12724,SO33648,EDI_856,SUCCESS,,725,0,2024-11-01 11:16:12
TXN12725,SO39611,EDI_856,FAILED,ERR_MISSING_FIELD,1538,5,2024-11-01 11:16:15
TXN12726,SO36049,API_INVOICE,PENDING,,3339,0,2024-11-01 11:16:18
TXN12727,SO36931,API_ORDER,SUCCESS,,2908,0,2024-11-01 11:16:21
TXN12728,SO35196,EDI_850,SUCCESS,,5733,0,2024-11-01 11:16:24
TXN12729,SO35336,API_INVOICE,SUCCESS,,1438,0,2024-11-01 11:16:27
TXN12730,SO35173,EDI_850,SUCCESS,,2940,0,2024-11-01 11:16:30
TXN12731,SO39788,API_INVOICE,FAILED,ERR_INVALID_VALUE,1195,0,2024-11-01 11:16:33
TXN12732,SO32756,API_INVOICE,SUCCESS,,5856,0,2024-11-01 11:16:36
TXN12733,SO31433,EDI_856,SUCCESS,,1976,0,2024-11-01 11:16:39
TXN12734,SO33898,EDI_856,SUCCESS,,3248,0,2024-11-01 11:16:42
TXN12735,SO36256,EDI_856,SUCCESS,,1289,0,2024-11-01 11:16:45
TXN12736,SO38672,EDI_856,SUCCESS,,5606,0,2024-11-01 11:16:48
TXN12737,SO39326,API_ORDER,SUCCESS,,2149,0,2024-11-01 11:16:51
TXN12738,SO38439,API_ORDER,SUCCESS,,1903,0,2024-11-01 11:16:54
TXN12739,SO31998,EDI_856,SUCCESS,,5080,0,2024-11-01 11:16:57
TXN12740,SO30302,API_INVOICE,SUCCESS,,4453,0,2024-11-01 11:17:00
TXN12741,SO36596,API_INVOICE,SUCCESS,,726,0,2024-11-01 11:17:03
TXN12742,SO36340,EDI_856,SUCCESS,,961,0,2024-11-01 11:17:06
TXN12743,SO34556,API_ORDER,SUCCESS,,5667,0,2024-11-01 11:17:09
TXN12744,SO31769,API_INVOICE,SUCCESS,,3705,0,2024-11-01 11:17:12
TXN12745,SO37189,EDI_850,SUCCESS,,5840,0,2024-11-01 11:17:15
TXN12746,SO37268,EDI_856,SUCCESS,,1037,0,2024-11-01 11:17:18
TXN12747,SO38476,API_ORDER,SUCCESS,,1245,0,2024-11-01 11:17:21
TXN12748,SO39338,API_INVOICE,SUCCESS,,2888,0,2024-11-01 11:17:24
TXN12749,SO33060,EDI_850,SUCCESS,,1128,0,2024-11-01 11:17:27
TXN12750,SO32499,EDI_856,SUCCESS,,1432,0,2024-11-01 11:17:30
TXN12751,SO37548,API_INVOICE,SUCCESS,,1406,0,2024-11-01 11:17:33
TXN12752,SO38400,API_ORDER,SUCCESS,,5359,0,2024-11-01 11:17:36
TXN12753,SO37889,API_INVOICE,SUCCESS,,5820,0,2024-11-01 11:17:39
TXN12754,SO32814,API_ORDER,SUCCESS,,2757,0,2024-11-01 11:17:42
TXN12755,SO33211,EDI_850,SUCCESS,,1115,0,2024-11-01 11:17:45
TXN12756,SO32061,EDI_856,SUCCESS,,4768,0,2024-11-01 11:17:48
TXN12757,SO37656,API_ORDER,SUCCESS,,5286,0,2024-11-01 11:17:51
TXN12758,SO38956,EDI_856,SUCCESS,,4805,0,2024-11-01 11:17:54
TXN12759,SO39329,API_ORDER,SUCCESS,,5719,0,2024-11-01 11:17:57
TXN12760,SO38363,EDI_856,SUCCESS,,3911,0,2024-11-01 11:18:00
TXN12761,SO31335,EDI_850,SUCCESS,,4041,0,2024-11-01 11:18:03
TXN12762,SO37060,EDI_856,SUCCESS,,3192,0,2024-11-01 11:18:06
TXN12763,SO33948,API_ORDER,SUCCESS,,3839,0,2024-11-01 11:18:09
TXN12764,SO32940,API_INVOICE,SUCCESS,,5281,0,2024-11-01 11:18:12
TXN12765,SO32192,EDI_850,SUCCESS,,5825,0,2024-11-01 11:18:15
TXN12766,SO37897,API_ORDER,PENDING,,1760,2,2024-11-01 11:18:18
TXN12767,SO35623,API_INVOICE,SUCCESS,,1379,0,2024-11-01 11:18:21
TXN12768,SO30724,API_INVOICE,SUCCESS,,5818,0,2024-11-01 11:18:24
TXN12769,SO33545,EDI_850,SUCCESS,,2296,0,2024-11-01 11:18:27
TXN12770,SO32924,API_ORDER,SUCCESS,,3984,0,2024-11-01 11:18:30
TXN12771,SO31696,API_ORDER,SUCCESS,,5366,0,2024-11-01 11:18:33
TXN12772,SO35836,API_INVOICE,SUCCESS,,5879,0,2024-11-01 11:18:36
TXN12773,SO30802,API_ORDER,SUCCESS,,4654,0,2024-11-01 11:18:39
TXN12774,SO30242,API_INVOICE,SUCCESS,,4664,0,2024-11-01 11:18:42
TXN12775,SO31252,EDI_856,SUCCESS,,5630,0,2024-11-01 11:18:45
TXN12776,SO31898,EDI_856,SUCCESS,,4518,0,2024-11-01 11:18:48
TXN12777,SO32184,EDI_856,FAILED,ERR_TIMEOUT,4481,0,2024-11-01 11:18:51
TXN12778,SO37677,API_ORDER,SUCCESS,,5554,0,2024-11-01 11:18:54
TXN12779,SO34750,EDI_850,FAILED,ERR_INVALID_VALUE,4763,4,2024-11-01 11:18:57
TXN12780,SO30114,EDI_850,SUCCESS,,655,0,2024-11-01 11:19:00
TXN12781,SO36214,EDI_856,SUCCESS,,5908,0,2024-11-01 11:19:03
TXN12782,SO32895,API_ORDER,SUCCESS,,5677,0,2024-11-01 11:19:06
TXN12783,SO33364,API_ORDER,SUCCESS,,2101,0,2024-11-01 11:19:09
TXN12784,SO30331,EDI_856,SUCCESS,,3473,0,2024-11-01 11:19:12
TXN12785,SO35814,API_ORDER,SUCCESS,,5607,0,2024-11-01 11:19:15
TXN12786,SO33451,API_ORDER,FAILED,ERR_MISSING_FIELD,4684,5,2024-11-01 11:19:18
TXN12787,SO30181,API_INVOICE,FAILED,,3058,0,2024-11-01 11:19:21
TXN12788,SO31807,EDI_856,FAILED,ERR_MISSING_FIELD,4154,1,2024-11-01 11:19:24
TXN12789,SO36266,API_INVOICE,SUCCESS,,2000,0,2024-11-01 11:19:27
TXN12790,SO33527,API_ORDER,SUCCESS,,5575,0,2024-11-01 11:19:30
TXN12791,SO32589,API_INVOICE,SUCCESS,,4041,0,2024-11-01 11:19:33
TXN12792,SO39333,EDI_850,FAILED,ERR_TIMEOUT,5366,4,2024-11-01 11:19:36
TXN12793,SO38984,API_INVOICE,SUCCESS,,5613,0,2024-11-01 11:19:39
TXN12794,SO33308,EDI_850,SUCCESS,,4737,0,2024-11-01 11:19:42
TXN12795,SO34766,EDI_856,SUCCESS,,3094,0,2024-11-01 11:19:45
TXN12796,SO38332,API_INVOICE,SUCCESS,,2068,0,2024-11-01 11:19:48
TXN12797,SO32992,API_ORDER,SUCCESS,,1609,0,2024-11-01 11:19:51
TXN12798,SO31535,EDI_856,FAILED,ERR_TIMEOUT,3928,0,2024-11-01 11:19:54
TXN12799,SO34715,EDI_850,SUCCESS,,4605,0,2024-11-01 11:19:57
TXN12800,SO34002,EDI_856,SUCCESS,,2232,0,2024-11-01 11:20:00
TXN12801,SO34103,API_INVOICE,SUCCESS,,2763,0,2024-11-01 11:20:03
TXN12802,SO35987,API_ORDER,SUCCESS,,5416,0,2024-11-01 11:20:06
TXN12803,SO38568,API_ORDER,SUCCESS,,3380,0,2024-11-01 11:20:09
TXN12804,SO31249,EDI_850,PENDING,,1594,1,2024-11-01 11:20:12
TXN12805,SO39127,API_INVOICE,SUCCESS,,2050,0,2024-11-01 11:20:15
TXN12806,SO31560,API_ORDER,SUCCESS,,1887,0,2024-11-01 11:20:18
TXN12807,SO39137,EDI_856,SUCCESS,,1641,0,2024-11-01 11:20:21
TXN12808,SO38133,EDI_850,SUCCESS,,4997,0,2024-11-01 11:20:24
TXN12809,SO34044,API_ORDER,SUCCESS,,1305,0,2024-11-01 11:20:27
TXN12810,SO36051,API_INVOICE,SUCCESS,,4390,0,2024-11-01 11:20:30
TXN12811,SO31567,API_ORDER,FAILED,ERR_MISSING_FIELD,4365,5,2024-11-01 11:20:33
TXN12812,SO32589,API_ORDER,SUCCESS,,3489,0,2024-11-01 11:20:36
TXN12813,SO33355,EDI_850,SUCCESS,,4294,0,2024-11-01 11:20:39
TXN12814,SO31152,API_ORDER,SUCCESS,,1813,0,2024-11-01 11:20:42
TXN12815,SO34510,API_INVOICE,SUCCESS,,1513,0,2024-11-01 11:20:45
TXN12816,SO39987,API_INVOICE,SUCCESS,,518,0,2024-11-01 11:20:48
TXN12817,SO34362,API_ORDER,SUCCESS,,665,0,2024-11-01 11:20:51
TXN12818,SO33686,API_INVOICE,SUCCESS,,1385,0,2024-11-01 11:20:54
TXN12819,SO39466,EDI_850,SUCCESS,,2559,0,2024-11-01 11:20:57
TXN12820,SO32028,API_ORDER,SUCCESS,,1431,0,2024-11-01 11:21:00
TXN12821,SO30575,EDI_850,SUCCESS,,1665,0,2024-11-01 11:21:03
TXN12822,SO36936,API_ORDER,SUCCESS,,3456,0,2024-11-01 11:21:06
TXN12823,SO30190,API_INVOICE,SUCCESS,,4701,0,2024-11-01 11:21:09
TXN12824,SO33921,API_ORDER,SUCCESS,,4545,0,2024-11-01 11:21:12
TXN12825,SO32073,EDI_856,SUCCESS,,1079,0,2024-11-01 11:21:15
TXN12826,SO32256,EDI_856,SUCCESS,,1368,0,2024-11-01 11:21:18
TXN12827,SO33852,API_ORDER,SUCCESS,,5036,0,2024-11-01 11:21:21
TXN12828,SO34460,EDI_856,SUCCESS,,1512,0,2024-11-01 11:21:24
TXN12829,SO32712,API_INVOICE,SUCCESS,,706,0,2024-11-01 11:21:27
TXN12830,SO30313,EDI_856,SUCCESS,,1665,0,2024-11-01 11:21:30
TXN12831,SO33472,API_INVOICE,SUCCESS,,5772,0,2024-11-01 11:21:33
TXN12832,SO37245,EDI_856,SUCCESS,,5954,0,2024-11-01 11:21:36
TXN12833,SO35169,EDI_856,SUCCESS,,3292,0,2024-11-01 11:21:39
TXN12834,SO36915,EDI_850,SUCCESS,,1500,0,2024-11-01 11:21:42
TXN12835,SO35757,EDI_850,FAILED,,4938,1,2024-11-01 11:21:45
TXN12836,SO31930,API_INVOICE,FAILED,ERR_MISSING_FIELD,2355,5,2024-11-01 11:21:48
TXN12837,SO32320,EDI_850,SUCCESS,,889,0,2024-11-01 11:21:51
TXN12838,SO33686,EDI_850,SUCCESS,,2024,0,2024-11-01 11:21:54
TXN12839,SO33469,EDI_856,SUCCESS,,1124,0,2024-11-01 11:21:57
TXN12840,SO32336,API_INVOICE,SUCCESS,,4888,0,2024-11-01 11:22:00
TXN12841,SO32247,EDI_850,FAILED,,1855,2,2024-11-01 11:22:03
TXN12842,SO32779,API_ORDER,SUCCESS,,5444,0,2024-11-01 11:22:06
TXN12843,SO35213,EDI_856,SUCCESS,,1901,0,2024-11-01 11:22:09
TXN12844,SO34517,API_ORDER,SUCCESS,,5397,0,2024-11-01 11:22:12
TXN12845,SO35615,EDI_856,SUCCESS,,1346,0,2024-11-01 11:22:15
TXN12846,SO35555,EDI_850,PENDING,,862,1,2024-11-01 11:22:18
TXN12847,SO34064,API_INVOICE,SUCCESS,,4779,0,2024-11-01 11:22:21
TXN12848,SO35839,API_ORDER,SUCCESS,,973,0,2024-11-01 11:22:24
TXN12849,SO37476,API_INVOICE,SUCCESS,,1149,0,2024-11-01 11:22:27
TXN12850,SO30097,EDI_856,SUCCESS,,5737,0,2024-11-01 11:22:30
TXN12851,SO30386,API_INVOICE,SUCCESS,,3793,0,2024-11-01 11:22:33
TXN12852,SO38818,API_INVOICE,SUCCESS,,5336,0,2024-11-01 11:22:36
TXN12853,SO31505,API_INVOICE,SUCCESS,,531,0,2024-11-01 11:22:39
TXN12854,SO37547,API_ORDER,SUCCESS,,4422,0,2024-11-01 11:22:42
TXN12855,SO36185,API_ORDER,SUCCESS,,501,0,2024-11-01 11:22:45
TXN12856,SO31055,EDI_850,SUCCESS,,3198,0,2024-11-01 11:22:48
TXN12857,SO38484,EDI_850,SUCCESS,,1190,0,2024-11-01 11:22:51
TXN12858,SO33199,EDI_856,FAILED,,4597,0,2024-11-01 11:22:54
TXN12859,SO38098,EDI_850,PENDING,,2622,5,2024-11-01 11:22:57
TXN12860,SO31581,EDI_856,SUCCESS,,851,0,2024-11-01 11:23:00
TXN12861,SO35737,API_ORDER,SUCCESS,,4624,0,2024-11-01 11:23:03
TXN12862,SO31151,EDI_850,SUCCESS,,1012,0,2024-11-01 11:23:06
TXN12863,SO34568,EDI_856,SUCCESS,,2415,0,2024-11-01 11:23:09
TXN12864,SO34780,EDI_850,SUCCESS,,5613,0,2024-11-01 11:23:12
TXN12865,SO33933,API_ORDER,SUCCESS,,526,0,2024-11-01 11:23:15
TXN12866,SO30605,API_ORDER,FAILED,ERR_INVALID_VALUE,3587,1,2024-11-01 11:23:18
TXN12867,SO39228,API_INVOICE,SUCCESS,,1060,0,2024-11-01 11:23:21
TXN12868,SO37681,EDI_850,SUCCESS,,1186,0,2024-11-01 11:23:24
TXN12869,SO31151,EDI_850,SUCCESS,,5458,0,2024-11-01 11:23:27
TXN12870,SO30309,API_ORDER,SUCCESS,,2769,0,2024-11-01 11:23:30
TXN12871,SO31914,API_ORDER,FAILED,ERR_INVALID_VALUE,5492,1,2024-11-01 11:23:33
TXN12872,SO30415,API_ORDER,PENDING,,648,2,2024-11-01 11:23:36
TXN12873,SO34187,EDI_850,SUCCESS,,3448,0,2024-11-01 11:23:39
TXN12874,SO34785,API_ORDER,SUCCESS,,2391,0,2024-11-01 11:23:42
TXN12875,SO36492,API_ORDER,SUCCESS,,661,0,2024-11-01 11:23:45
TXN12876,SO38962,API_INVOICE,SUCCESS,,2363,0,2024-11-01 11:23:48
TXN12877,SO33650,EDI_850,SUCCESS,,2917,0,2024-11-01 11:23:51
TXN12878,SO39086,EDI_850,FAILED,ERR_INVALID_VALUE,1464,3,2024-11-01 11:23:54
TXN12879,SO33759,API_ORDER,SUCCESS,,1184,0,2024-11-01 11:23:57
TXN12880,SO32156,EDI_856,PENDING,,3323,0,2024-11-01 11:24:00
TXN12881,SO32446,API_INVOICE,FAILED,,5294,0,2024-11-01 11:24:03
TXN12882,SO34332,EDI_850,SUCCESS,,4093,0,2024-11-01 11:24:06
TXN12883,SO39969,EDI_856,SUCCESS,,3545,0,2024-11-01 11:24:09
TXN12884,SO39687,EDI_850,SUCCESS,,3880,0,2024-11-01 11:24:12
TXN12885,SO32373,API_ORDER,SUCCESS,,4810,0,2024-11-01 11:24:15
TXN12886,SO33356,EDI_850,SUCCESS,,2917,0,2024-11-01 11:24:18
TXN12887,SO30119,API_ORDER,SUCCESS,,2936,0,2024-11-01 11:24:21
TXN12888,SO34464,API_INVOICE,SUCCESS,,1582,0,2024-11-01 11:24:24
TXN12889,SO34502,EDI_850,SUCCESS,,2705,0,2024-11-01 11:24:27
TXN12890,SO39622,EDI_856,SUCCESS,,5769,0,2024-11-01 11:24:30
TXN12891,SO34869,EDI_850,SUCCESS,,795,0,2024-11-01 11:24:33
TXN12892,SO30413,EDI_856,SUCCESS,,3535,0,2024-11-01 11:24:36
TXN12893,SO32220,EDI_856,SUCCESS,,4195,0,2024-11-01 11:24:39
TXN12894,SO37116,API_ORDER,SUCCESS,,5832,0,2024-11-01 11:24:42
TXN12895,SO31408,API_ORDER,SUCCESS,,942,0,2024-11-01 11:24:45
TXN12896,SO38915,EDI_856,SUCCESS,,3684,0,2024-11-01 11:24:48
TXN12897,SO37083,API_ORDER,SUCCESS,,967,0,2024-11-01 11:24:51
TXN12898,SO33552,API_ORDER,SUCCESS,,2499,0,2024-11-01 11:24:54
TXN12899,SO33953,EDI_856,SUCCESS,,774,0,2024-11-01 11:24:57
TXN12900,SO38166,API_INVOICE,PENDING,,5469,0,2024-11-01 11:25:00
TXN12901,SO39187,API_INVOICE,SUCCESS,,2249,0,2024-11-01 11:25:03
TXN12902,SO35949,EDI_850,FAILED,ERR_MISSING_FIELD,3279,4,2024-11-01 11:25:06
TXN12903,SO33656,API_INVOICE,SUCCESS,,2059,0,2024-11-01 11:25:09
TXN12904,SO38270,EDI_856,SUCCESS,,3565,0,2024-11-01 11:25:12
TXN12905,SO35622,API_INVOICE,SUCCESS,,4019,0,2024-11-01 11:25:15
TXN12906,SO38272,API_ORDER,SUCCESS,,2352,0,2024-11-01 11:25:18
TXN12907,SO32064,EDI_856,PENDING,,2170,4,2024-11-01 11:25:21
TXN12908,SO36867,API_ORDER,SUCCESS,,5544,0,2024-11-01 11:25:24
TXN12909,SO34151,API_INVOICE,SUCCESS,,1405,0,2024-11-01 11:25:27
TXN12910,SO35867,EDI_850,SUCCESS,,2511,0,2024-11-01 11:25:30
TXN12911,SO34312,API_INVOICE,SUCCESS,,3269,0,2024-11-01 11:25:33
TXN12912,SO31926,API_ORDER,SUCCESS,,4912,0,2024-11-01 11:25:36
TXN12913,SO38423,EDI_850,SUCCESS,,2838,0,2024-11-01 11:25:39
TXN12914,SO37840,API_INVOICE,FAILED,ERR_TIMEOUT,2201,1,2024-11-01 11:25:42
TXN12915,SO35598,EDI_856,SUCCESS,,1567,0,2024-11-01 11:25:45
TXN12916,SO35722,API_ORDER,SUCCESS,,4548,0,2024-11-01 11:25:48
TXN12917,SO38172,EDI_850,SUCCESS,,2492,0,2024-11-01 11:25:51
TXN12918,SO35722,EDI_850,SUCCESS,,4788,0,2024-11-01 11:25:54
TXN12919,SO39490,EDI_856,FAILED,ERR_MISSING_FIELD,4845,0,2024-11-01 11:25:57
TXN12920,SO38756,API_ORDER,SUCCESS,,2718,0,2024-11-01 11:26:00
TXN12921,SO37990,EDI_856,SUCCESS,,1296,0,2024-11-01 11:26:03
TXN12922,SO34114,API_INVOICE,SUCCESS,,1514,0,2024-11-01 11:26:06
TXN12923,SO35148,API_ORDER,SUCCESS,,3793,0,2024-11-01 11:26:09
TXN12924,SO39483,API_INVOICE,SUCCESS,,3155,0,2024-11-01 11:26:12
TXN12925,SO36011,API_INVOICE,FAILED,ERR_MISSING_FIELD,1664,2,2024-11-01 11:26:15
TXN12926,SO39200,EDI_856,SUCCESS,,3529,0,2024-11-01 11:26:18
TXN12927,SO31181,API_INVOICE,SUCCESS,,3214,0,2024-11-01 11:26:21
TXN12928,SO38496,API_ORDER,SUCCESS,,3389,0,2024-11-01 11:26:24
TXN12929,SO33417,API_INVOICE,SUCCESS,,5551,0,2024-11-01 11:26:27
TXN12930,SO32429,API_INVOICE,SUCCESS,,5823,0,2024-11-01 11:26:30
TXN12931,SO38105,API_ORDER,SUCCESS,,3943,0,2024-11-01 11:26:33
TXN12932,SO35743,API_INVOICE,FAILED,ERR_TIMEOUT,698,4,2024-11-01 11:26:36
TXN12933,SO34537,EDI_850,SUCCESS,,5281,0,2024-11-01 11:26:39
TXN12934,SO34653,API_INVOICE,SUCCESS,,1178,0,2024-11-01 11:26:42
TXN12935,SO38314,API_ORDER,SUCCESS,,5229,0,2024-11-01 11:26:45
TXN12936,SO37930,API_ORDER,SUCCESS,,5537,0,2024-11-01 11:26:48
TXN12937,SO39409,EDI_856,SUCCESS,,1453,0,2024-11-01 11:26:51
TXN12938,SO31439,API_INVOICE,FAILED,,3318,1,2024-11-01 11:26:54
TXN12939,SO34540,EDI_856,SUCCESS,,4584,0,2024-11-01 11:26:57
TXN12940,SO38827,EDI_850,SUCCESS,,883,0,2024-11-01 11:27:00
TXN12941,SO34595,EDI_850,SUCCESS,,1805,0,2024-11-01 11:27:03
TXN12942,SO34500,EDI_850,SUCCESS,,1244,0,2024-11-01 11:27:06
TXN12943,SO30221,API_ORDER,SUCCESS,,5040,0,2024-11-01 11:27:09
TXN12944,SO32066,EDI_856,SUCCESS,,612,0,2024-11-01 11:27:12
TXN12945,SO36125,API_ORDER,SUCCESS,,1279,0,2024-11-01 11:27:15
TXN12946,SO38652,EDI_856,SUCCESS,,5125,0,2024-11-01 11:27:18
TXN12947,SO37474,EDI_856,SUCCESS,,3553,0,2024-11-01 11:27:21
TXN12948,SO35793,EDI_856,SUCCESS,,5714,0,2024-11-01 11:27:24
TXN12949,SO35670,API_INVOICE,FAILED,ERR_INVALID_VALUE,4481,5,2024-11-01 11:27:27
TXN12950,SO33508,API_INVOICE,SUCCESS,,3425,0,2024-11-01 11:27:30
TXN12951,SO39408,EDI_856,SUCCESS,,1737,0,2024-11-01 11:27:33
TXN12952,SO31307,API_INVOICE,SUCCESS,,2177,0,2024-11-01 11:27:36
TXN12953,SO33690,API_ORDER,SUCCESS,,3344,0,2024-11-01 11:27:39
TXN12954,SO38230,EDI_850,FAILED,,1185,2,2024-11-01 11:27:42
TXN12955,SO32016,API_INVOICE,SUCCESS,,4061,0,2024-11-01 11:27:45
TXN12956,SO38506,API_INVOICE,SUCCESS,,4706,0,2024-11-01 11:27:48
TXN12957,SO36006,API_ORDER,SUCCESS,,3141,0,2024-11-01 11:27:51
TXN12958,SO32499,API_ORDER,SUCCESS,,5415,0,2024-11-01 11:27:54
TXN12959,SO37457,EDI_856,SUCCESS,,3173,0,2024-11-01 11:27:57
TXN12960,SO38492,API_ORDER,SUCCESS,,5180,0,2024-11-01 11:28:00
TXN12961,SO32432,API_INVOICE,SUCCESS,,3609,0,2024-11-01 11:28:03
TXN12962,SO38924,API_ORDER,SUCCESS,,4366,0,2024-11-01 11:28:06
TXN12963,SO33410,EDI_850,SUCCESS,,1144,0,2024-11-01 11:28:09
TXN12964,SO33431,EDI_850,SUCCESS,,698,0,2024-11-01 11:28:12
TXN12965,SO39267,EDI_850,FAILED,ERR_TIMEOUT,2989,5,2024-11-01 11:28:15
TXN12966,SO38938,EDI_856,SUCCESS,,4059,0,2024-11-01 11:28:18
TXN12967,SO30414,API_ORDER,SUCCESS,,1431,0,2024-11-01 11:28:21
TXN12968,SO33652,API_ORDER,SUCCESS,,3814,0,2024-11-01 11:28:24
TXN12969,SO37878,EDI_856,FAILED,ERR_INVALID_VALUE,1131,4,2024-11-01 11:28:27
